tileZeldaForest,464,256,64,192,32,32,0,1,1,4294967295
tileZeldaForest,464,224,64,256,32,32,0,1,1,4294967295
tileZeldaForest,496,224,144,256,16,32,0,1,1,4294967295
tileZeldaForest,448,240,144,304,16,16,0,1,1,4294967295
tileZeldaForest,448,256,48,240,16,16,0,1,1,4294967295
tileZeldaForest,432,272,64,192,32,16,0,1,1,4294967295
tileZeldaForest,432,256,80,384,16,16,0,1,1,4294967295
tileZeldaForest,432,192,96,224,32,32,0,1,1,4294967295
tileZeldaForest,464,192,80,192,16,48,0,1,1,4294967295
tileZeldaForest,480,192,48,224,16,32,0,1,1,4294967295
tileZeldaForest,496,192,128,256,32,32,0,1,1,4294967295
tileZeldaForest,448,160,64,352,32,32,0,1,1,4294967295
tileZeldaForest,480,160,0,352,48,32,0,1,1,4294967295
tileZeldaForest,480,144,160,288,32,16,0,1,1,4294967295
tileZeldaForest,476,96,160,352,32,48,0,1,1,4294967295
tileZeldaForest,448,144,144,384,16,16,0,1,1,4294967295
tileZeldaForest,451,113,128,384,16,32,0,1,1,4294967295
tileZeldaForest,439,87,160,368,32,32,0,1,1,4294967295
tileZeldaForest,528,240,112,336,48,48,0,1,1,4294967295
tileZeldaForest,592,256,112,192,32,32,0,1,1,4294967295
tileZeldaForest,672,256,112,192,32,32,0,1,1,4294967295
tileZeldaForest,379,256,112,192,32,32,0,1,1,4294967295
