tileG6CoT,0,272,32,0,32,80,0,1,1,4294967295
tileG6CoT,32,272,32,0,32,80,0,1,1,4294967295
tileG6CoT,64,272,32,0,32,80,0,1,1,4294967295
tileG6CoT,96,272,32,0,32,80,0,1,1,4294967295
tileG6CoT,128,256,0,0,32,48,0,1,1,4294967295
tileG6CoT,160,256,32,0,32,80,0,1,1,4294967295
tileG6CoT,192,256,32,0,32,80,0,1,1,4294967295
tileG6CoT,160,336,32,80,32,16,0,1,1,4294967295
tileG6CoT,192,336,32,80,32,16,0,1,1,4294967295
tileG6CoT,224,256,64,0,32,48,0,1,1,4294967295
tileG6CoT,256,272,32,0,32,80,0,1,1,4294967295
tileG6CoT,288,272,32,0,32,80,0,1,1,4294967295
tileG6CoT,128,304,32,48,32,48,0,1,1,4294967295
tileG6CoT,224,304,32,48,32,48,0,1,1,4294967295
tileG6CoT,64,192,112,48,16,32,0,1,1,4294967295
tileG6CoT,80,176,112,48,16,32,0,1,1,4294967295
tileG6CoT,0,160,32,32,32,80,0,1,1,4294967295
tileG6CoT,32,160,32,32,32,80,0,1,1,4294967295
tileG6CoT,96,128,32,32,32,80,0,1,1,4294967295
tileG6CoT,128,128,32,32,32,80,0,1,1,4294967295
tileG6CoT,0,112,32,32,32,48,0,1,1,4294967295
tileG6CoT,32,112,32,32,32,48,0,1,1,4294967295
tileG6CoT,0,64,32,32,32,48,0,1,1,4294967295
tileG6CoT,0,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,32,64,32,32,32,48,0,1,1,4294967295
tileG6CoT,32,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,96,80,32,32,32,48,0,1,1,4294967295
tileG6CoT,128,80,32,32,32,48,0,1,1,4294967295
tileG6CoT,128,32,32,32,32,48,0,1,1,4294967295
tileG6CoT,96,32,32,32,32,48,0,1,1,4294967295
tileG6CoT,64,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,64,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,64,96,32,32,32,48,0,1,1,4294967295
tileG6CoT,64,144,32,32,32,32,0,1,1,4294967295
tileG6CoT,64,176,32,64,16,16,0,1,1,4294967295
tileG6CoT,32,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,0,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,160,144,32,48,32,64,0,1,1,4294967295
tileG6CoT,160,96,32,32,32,48,0,1,1,4294967295
tileG6CoT,160,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,96,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,128,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,160,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,320,272,32,0,16,80,0,1,1,4294967295
tileG6CoT,336,272,112,0,16,32,0,1,1,4294967295
tileG6CoT,336,304,80,48,16,32,0,1,1,4294967295
tileG6CoT,336,336,80,48,16,16,0,1,1,4294967295
tileG6CoT,448,224,96,0,16,32,0,1,1,4294967295
tileG6CoT,464,224,48,0,16,80,0,1,1,4294967295
tileG6CoT,448,256,0,48,16,32,0,1,1,4294967295
tileG6CoT,448,288,0,48,16,32,0,1,1,4294967295
tileG6CoT,448,320,0,48,16,32,0,1,1,4294967295
tileG6CoT,480,224,32,0,32,80,0,1,1,4294967295
tileG6CoT,512,224,32,0,32,80,0,1,1,4294967295
tileG6CoT,464,304,48,32,16,48,0,1,1,4294967295
tileG6CoT,480,304,32,32,32,48,0,1,1,4294967295
tileG6CoT,512,304,32,32,32,48,0,1,1,4294967295
tileG6CoT,544,224,32,0,32,48,0,1,1,4294967295
tileG6CoT,544,272,32,64,32,16,0,1,1,4294967295
tileG6CoT,192,144,32,48,32,64,0,1,1,4294967295
tileG6CoT,224,144,32,48,32,64,0,1,1,4294967295
tileG6CoT,256,144,32,48,64,64,0,1,1,4294967295
tileG6CoT,320,96,32,48,32,64,0,1,1,4294967295
tileG6CoT,352,96,32,48,32,64,0,1,1,4294967295
tileG6CoT,384,112,32,64,32,48,0,1,1,4294967295
tileG6CoT,384,64,32,32,32,48,0,1,1,4294967295
tileG6CoT,192,96,32,32,32,48,0,1,1,4294967295
tileG6CoT,192,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,192,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,224,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,256,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,288,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,320,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,320,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,352,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,352,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,384,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,224,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,224,96,32,32,32,48,0,1,1,4294967295
tileG6CoT,256,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,256,96,32,32,32,48,0,1,1,4294967295
tileG6CoT,288,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,288,96,32,32,32,48,0,1,1,4294967295
tileG6CoT,384,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,416,96,32,48,32,64,0,1,1,4294967295
tileG6CoT,448,128,64,80,32,32,0,1,1,4294967295
tileG6CoT,416,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,448,32,32,32,32,48,0,1,1,4294967295
tileG6CoT,448,80,32,32,32,48,0,1,1,4294967295
tileG6CoT,480,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,512,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,480,64,32,32,32,80,0,1,1,4294967295
tileG6CoT,512,64,32,32,32,80,0,1,1,4294967295
tileG6CoT,416,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,448,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,480,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,512,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,576,224,32,0,32,80,0,1,1,4294967295
tileG6CoT,608,224,32,0,64,80,0,1,1,4294967295
tileG6CoT,640,304,64,48,32,32,0,1,1,4294967295
tileG6CoT,640,336,64,48,32,16,0,1,1,4294967295
tileG6CoT,576,304,32,32,32,48,0,1,1,4294967295
tileG6CoT,608,304,32,32,32,48,0,1,1,4294967295
tileG6CoT,736,208,0,0,64,80,0,1,1,4294967295
tileG6CoT,800,208,32,0,32,80,0,1,1,4294967295
tileG6CoT,736,288,0,48,32,32,0,1,1,4294967295
tileG6CoT,736,320,0,48,32,32,0,1,1,4294967295
tileG6CoT,768,288,32,32,32,64,0,1,1,4294967295
tileG6CoT,800,288,32,32,32,64,0,1,1,4294967295
tileG6CoT,544,288,32,32,32,64,0,1,1,4294967295
tileG6CoT,832,192,0,0,32,48,0,1,1,4294967295
tileG6CoT,864,192,32,0,32,80,0,1,1,4294967295
tileG6CoT,864,272,32,32,32,48,0,1,1,4294967295
tileG6CoT,864,320,32,32,32,32,0,1,1,4294967295
tileG6CoT,832,240,32,48,32,32,0,1,1,4294967295
tileG6CoT,832,272,32,32,32,48,0,1,1,4294967295
tileG6CoT,832,320,32,32,32,32,0,1,1,4294967295
tileG6CoT,544,64,32,32,32,80,0,1,1,4294967295
tileG6CoT,576,64,32,32,32,80,0,1,1,4294967295
tileG6CoT,608,96,32,64,32,48,0,1,1,4294967295
tileG6CoT,640,64,32,32,32,80,0,1,1,4294967295
tileG6CoT,672,64,32,32,32,80,0,1,1,4294967295
tileG6CoT,704,112,64,80,32,32,0,1,1,4294967295
tileG6CoT,736,48,32,32,32,80,0,1,1,4294967295
tileG6CoT,768,112,0,80,32,32,0,1,1,4294967295
tileG6CoT,800,64,32,32,32,80,0,1,1,4294967295
tileG6CoT,832,96,64,64,32,48,0,1,1,4294967295
tileG6CoT,864,32,32,32,32,80,0,1,1,4294967295
tileG6CoT,896,32,32,32,32,80,0,1,1,4294967295
tileG6CoT,544,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,576,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,608,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,608,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,640,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,672,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,704,64,32,32,32,48,0,1,1,4294967295
tileG6CoT,704,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,736,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,768,64,32,32,32,48,0,1,1,4294967295
tileG6CoT,768,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,800,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,832,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,832,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,864,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,896,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,544,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,576,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,640,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,672,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,704,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,768,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,800,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,896,192,64,0,32,80,0,1,1,4294967295
tileG6CoT,896,272,64,48,32,32,0,1,1,4294967295
tileG6CoT,896,304,64,48,32,32,0,1,1,4294967295
tileG6CoT,896,336,64,48,32,16,0,1,1,4294967295
tileG6CoT,1056,208,0,0,96,80,0,1,1,4294967295
tileG6CoT,1056,288,0,48,32,32,0,1,1,4294967295
tileG6CoT,1056,320,0,48,32,32,0,1,1,4294967295
tileG6CoT,1120,288,64,48,32,32,0,1,1,4294967295
tileG6CoT,1120,320,64,48,32,32,0,1,1,4294967295
tileG6CoT,1088,288,32,32,32,48,0,1,1,4294967295
tileG6CoT,1088,336,32,32,32,16,0,1,1,4294967295
tileG6CoT,928,64,32,64,32,48,0,1,1,4294967295
tileG6CoT,960,32,32,32,32,80,0,1,1,4294967295
tileG6CoT,992,32,32,32,32,80,0,1,1,4294967295
tileG6CoT,1024,32,32,32,32,80,0,1,1,4294967295
tileG6CoT,1056,64,32,64,32,48,0,1,1,4294967295
tileG6CoT,1088,64,32,64,32,48,0,1,1,4294967295
tileG6CoT,1120,96,0,80,32,32,0,1,1,4294967295
tileG6CoT,1152,48,32,32,32,80,0,1,1,4294967295
tileG6CoT,1184,48,32,32,32,80,0,1,1,4294967295
tileG6CoT,1216,256,0,48,16,32,0,1,1,4294967295
tileG6CoT,1216,288,0,48,16,32,0,1,1,4294967295
tileG6CoT,1216,224,96,0,32,32,0,1,1,4294967295
tileG6CoT,1312,224,96,0,32,32,0,1,1,4294967295
tileG6CoT,1408,224,96,0,32,32,0,1,1,4294967295
tileG6CoT,1216,320,0,48,16,32,0,1,1,4294967295
tileG6CoT,1312,256,0,48,16,32,0,1,1,4294967295
tileG6CoT,1312,288,0,48,16,32,0,1,1,4294967295
tileG6CoT,1312,320,0,48,16,32,0,1,1,4294967295
tileG6CoT,1408,256,0,48,16,32,0,1,1,4294967295
tileG6CoT,1408,288,0,48,16,32,0,1,1,4294967295
tileG6CoT,1408,320,0,48,16,32,0,1,1,4294967295
tileG6CoT,1232,256,80,48,16,32,0,1,1,4294967295
tileG6CoT,1232,288,80,48,16,32,0,1,1,4294967295
tileG6CoT,1232,320,80,48,16,32,0,1,1,4294967295
tileG6CoT,1328,256,80,48,16,32,0,1,1,4294967295
tileG6CoT,1328,288,80,48,16,32,0,1,1,4294967295
tileG6CoT,1328,320,80,48,16,32,0,1,1,4294967295
tileG6CoT,1424,256,80,48,16,32,0,1,1,4294967295
tileG6CoT,1424,288,80,48,16,32,0,1,1,4294967295
tileG6CoT,1424,320,80,48,16,32,0,1,1,4294967295
tileG6CoT,1536,192,0,0,96,80,0,1,1,4294967295
tileG6CoT,1536,272,0,48,32,32,0,1,1,4294967295
tileG6CoT,1536,304,0,48,32,32,0,1,1,4294967295
tileG6CoT,1568,272,32,32,32,48,0,1,1,4294967295
tileG6CoT,1568,320,32,32,32,32,0,1,1,4294967295
tileG6CoT,1600,272,64,48,32,32,0,1,1,4294967295
tileG6CoT,1600,304,64,48,32,32,0,1,1,4294967295
tileG6CoT,1600,336,64,48,32,16,0,1,1,4294967295
tileG6CoT,1536,336,0,48,32,16,0,1,1,4294967295
tileG6CoT,1216,80,32,64,32,48,0,1,1,4294967295
tileG6CoT,1248,48,32,32,32,80,0,1,1,4294967295
tileG6CoT,1280,80,64,64,32,48,0,1,1,4294967295
tileG6CoT,1312,16,32,32,32,80,0,1,1,4294967295
tileG6CoT,1344,16,32,32,32,80,0,1,1,4294967295
tileG6CoT,1376,16,32,32,32,80,0,1,1,4294967295
tileG6CoT,1408,16,32,32,32,80,0,1,1,4294967295
tileG6CoT,1440,80,96,64,16,16,0,1,1,4294967295
tileG6CoT,1456,96,96,64,16,16,0,1,1,4294967295
tileG6CoT,1472,48,32,32,32,80,0,1,1,4294967295
tileG6CoT,1504,112,96,64,16,16,0,1,1,4294967295
tileG6CoT,1520,128,96,64,16,16,0,1,1,4294967295
tileG6CoT,1536,80,32,32,32,80,0,1,1,4294967295
tileG6CoT,1568,80,32,32,32,80,0,1,1,4294967295
tileG6CoT,1600,96,64,48,32,64,0,1,1,4294967295
tileG6CoT,1632,32,32,32,32,80,0,1,1,4294967295
tileG6CoT,1664,32,32,32,32,80,0,1,1,4294967295
tileG6CoT,1696,32,32,32,32,80,0,1,1,4294967295
tileG6CoT,928,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,1056,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,1088,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,1120,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,1120,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,1152,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,1184,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,1216,32,32,32,32,48,0,1,1,4294967295
tileG6CoT,1248,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,1280,32,32,32,32,48,0,1,1,4294967295
tileG6CoT,1472,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,1504,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,1536,32,32,32,32,48,0,1,1,4294967295
tileG6CoT,1568,32,32,32,32,48,0,1,1,4294967295
tileG6CoT,1600,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,1600,0,32,32,32,48,0,1,1,4294967295
tileG6CoT,1440,16,32,32,32,48,0,1,1,4294967295
tileG6CoT,1504,48,32,32,32,48,0,1,1,4294967295
tileG6CoT,1440,64,32,32,32,16,0,1,1,4294967295
tileG6CoT,1504,96,32,32,32,16,0,1,1,4294967295
tileG6CoT,1456,80,32,48,16,16,0,1,1,4294967295
tileG6CoT,1520,112,32,48,16,16,0,1,1,4294967295
tileG6CoT,960,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,992,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1024,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1216,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1280,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1536,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1568,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1632,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1664,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1696,0,32,48,32,32,0,1,1,4294967295
tileG6CoT,1312,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,1344,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,1376,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,1408,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,1440,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,928,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,1056,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,1088,0,32,64,32,16,0,1,1,4294967295
tileG6CoT,1696,224,96,0,16,32,0,1,1,4294967295
tileG6CoT,1744,224,112,0,16,32,0,1,1,4294967295
tileG6CoT,1696,256,0,48,16,32,0,1,1,4294967295
tileG6CoT,1696,288,0,48,16,32,0,1,1,4294967295
tileG6CoT,1696,320,0,48,16,32,0,1,1,4294967295
tileG6CoT,1744,256,80,48,16,32,0,1,1,4294967295
tileG6CoT,1744,288,80,48,16,32,0,1,1,4294967295
tileG6CoT,1744,320,80,48,16,32,0,1,1,4294967295
tileG6CoT,1728,256,32,32,16,48,0,1,1,4294967295
tileG6CoT,1728,304,32,32,16,48,0,1,1,4294967295
tileG6CoT,1712,256,48,32,16,48,0,1,1,4294967295
tileG6CoT,1712,304,48,32,16,48,0,1,1,4294967295
tileG6CoT,1728,224,32,0,16,32,0,1,1,4294967295
tileG6CoT,1712,224,48,0,16,32,0,1,1,4294967295
tileG6CoT,1824,208,0,112,64,32,0,1,1,4294967295
tileG6CoT,1952,240,0,112,48,32,0,1,1,4294967295
tileG6CoT,2000,240,16,112,48,32,0,1,1,4294967295
tileG6CoT,2112,208,0,0,64,80,0,1,1,4294967295
tileG6CoT,2176,208,32,0,32,80,0,1,1,4294967295
tileG6CoT,2208,208,32,0,32,80,0,1,1,4294967295
tileG6CoT,2240,208,32,0,32,80,0,1,1,4294967295
tileG6CoT,2272,208,32,0,32,80,0,1,1,4294967295
